edition,family,group,name,ko,state,source_high_over_low_width,source_high_over_low_height,target_high_over_low_width,target_high_over_low_height,source_scale_deviation,target_scale_deviation,source_scale_outlier_5pct,target_scale_outlier_5pct
base,base_detail,44,scheme,조략,5,2.0,2.0,2.057143,2.051948,0.0,0.028571,False,False
base,base_detail,44,scheme,조략,6,2.0,2.0,2.042857,2.052632,0.0,0.026316,False,False
base,base_detail,45,castle_town_facility,성하시설,1,2.0,2.0,2.069444,2.051948,0.0,0.034722,False,False
base,base_detail,45,castle_town_facility,성하시설,2,2.0,2.0,2.040541,2.064935,0.0,0.032468,False,False
base,base_detail,45,castle_town_facility,성하시설,3,2.0,2.0,2.040541,2.025641,0.0,0.020271,False,False
base,base_detail,45,castle_town_facility,성하시설,4,2.0,2.0,2.027397,2.038961,0.0,0.019481,False,False
base,base_detail,45,castle_town_facility,성하시설,5,2.0,2.0,2.040541,2.038462,0.0,0.020271,False,False
base,base_detail,45,castle_town_facility,성하시설,6,2.0,2.0,2.027397,2.038961,0.0,0.019481,False,False
base,base_detail,46,county_develop,군개발,1,2.0,2.0,2.027027,2.039474,0.0,0.019737,False,False
base,base_detail,46,county_develop,군개발,2,2.0,2.0,2.040541,2.064935,0.0,0.032468,False,False
base,base_detail,46,county_develop,군개발,3,2.0,2.0,2.027027,2.051282,0.0,0.025641,False,False
base,base_detail,46,county_develop,군개발,4,2.0,2.0,2.040541,2.065789,0.0,0.032895,False,False
base,base_detail,46,county_develop,군개발,5,2.0,2.0,2.027027,2.038462,0.0,0.019231,False,False
base,base_detail,46,county_develop,군개발,6,2.0,2.0,2.027027,2.065789,0.0,0.032895,False,False
base,base_detail,47,domain_policy,영지계책,1,2.010638,2.0,2.053333,2.025974,0.005319,0.026666,False,False
base,base_detail,47,domain_policy,영지계책,2,2.010638,2.0,2.038961,2.051948,0.005319,0.025974,False,False
base,base_detail,47,domain_policy,영지계책,3,2.010638,2.0,2.038961,2.025641,0.005319,0.019481,False,False
base,base_detail,47,domain_policy,영지계책,4,2.010638,2.0,2.054054,2.0,0.005319,0.027027,False,False
base,base_detail,47,domain_policy,영지계책,5,2.010638,2.0,2.038961,2.038462,0.005319,0.019481,False,False
base,base_detail,47,domain_policy,영지계책,6,2.010638,2.0,2.040541,2.04,0.005319,0.020271,False,False
base,base_detail,48,friendship,친선,1,2.0,2.0,2.013514,2.038961,0.0,0.019481,False,False
base,base_detail,48,friendship,친선,2,2.0,2.0,2.013514,2.051948,0.0,0.025974,False,False
base,base_detail,48,friendship,친선,3,2.0,2.0,2.013514,2.012821,0.0,0.006757,False,False
base,base_detail,48,friendship,친선,4,2.0,2.0,2.013514,2.038961,0.0,0.019481,False,False
base,base_detail,48,friendship,친선,5,2.0,2.0,2.027027,2.051948,0.0,0.025974,False,False
base,base_detail,48,friendship,친선,6,2.0,2.0,2.041096,2.052632,0.0,0.026316,False,False
base,base_detail,49,negotiation,교섭,1,2.0,2.0,2.028169,2.012987,0.0,0.014085,False,False
base,base_detail,49,negotiation,교섭,2,2.0,2.0,2.042857,2.025974,0.0,0.021429,False,False
base,base_detail,49,negotiation,교섭,3,2.0,2.0,2.028169,2.025974,0.0,0.014085,False,False
base,base_detail,49,negotiation,교섭,4,2.0,2.0,2.042254,2.025974,0.0,0.021127,False,False
base,base_detail,49,negotiation,교섭,5,2.0,2.0,2.042857,2.025974,0.0,0.021429,False,False
base,base_detail,49,negotiation,교섭,6,2.0,2.0,2.028169,2.025974,0.0,0.014085,False,False
base,base_detail,50,imperial_court,조정,1,2.0,2.0,2.056338,2.038961,0.0,0.028169,False,False
base,base_detail,50,imperial_court,조정,2,2.0,2.0,2.027778,2.038462,0.0,0.019231,False,False
base,base_detail,50,imperial_court,조정,3,2.0,2.0,2.041667,2.038462,0.0,0.020833,False,False
base,base_detail,50,imperial_court,조정,4,2.0,2.0,2.013514,2.038961,0.0,0.019481,False,False
base,base_detail,50,imperial_court,조정,5,2.0,2.0,2.0,2.038462,0.0,0.019231,False,False
base,base_detail,50,imperial_court,조정,6,2.0,2.0,2.013514,2.038961,0.0,0.019481,False,False
base,base_detail,51,office,역직,1,2.0,2.0,2.013514,2.066667,0.0,0.033333,False,False
base,base_detail,51,office,역직,2,2.0,2.0,2.0,2.038961,0.0,0.019481,False,False
base,base_detail,51,office,역직,3,2.0,2.0,2.027397,2.038961,0.0,0.019481,False,False
base,base_detail,51,office,역직,4,2.0,2.0,1.986486,2.053333,0.0,0.026666,False,False
base,base_detail,51,office,역직,5,2.0,2.0,2.0,2.038961,0.0,0.019481,False,False
base,base_detail,51,office,역직,6,2.0,2.0,2.0,2.053333,0.0,0.026666,False,False
base,base_detail,52,capture_target,공략목표,1,2.010638,2.0,2.075,2.051948,0.005319,0.0375,False,False
base,base_detail,52,capture_target,공략목표,2,2.010638,2.0,2.060241,2.051282,0.005319,0.03012,False,False
base,base_detail,52,capture_target,공략목표,3,2.010638,2.0,2.073171,2.051282,0.005319,0.036585,False,False
base,base_detail,52,capture_target,공략목표,4,2.010638,2.0,2.075,1.974026,0.005319,0.0375,False,False
base,base_detail,52,capture_target,공략목표,5,2.010638,2.0,2.085366,2.077922,0.005319,0.042683,False,False
base,base_detail,52,capture_target,공략목표,6,2.010638,2.0,2.074074,1.987013,0.005319,0.037037,False,False
base,base_detail,53,sortie,출진,1,2.0,2.0,1.986111,2.013514,0.0,0.006945,False,False
base,base_detail,53,sortie,출진,2,2.0,2.0,2.0,2.040541,0.0,0.020271,False,False
base,base_detail,53,sortie,출진,3,2.0,2.0,2.041667,2.013333,0.0,0.020833,False,False
base,base_detail,53,sortie,출진,4,2.0,2.0,2.041667,2.040541,0.0,0.020833,False,False
base,base_detail,53,sortie,출진,5,2.0,2.0,1.986301,2.054054,0.0,0.027027,False,False
base,base_detail,53,sortie,출진,6,2.0,2.0,2.056338,2.027027,0.0,0.028169,False,False
base,base_detail,54,county_develop,군개발,1,2.0,2.0,2.027027,2.039474,0.0,0.019737,False,False
base,base_detail,54,county_develop,군개발,2,2.0,2.0,2.040541,2.064935,0.0,0.032468,False,False
base,base_detail,54,county_develop,군개발,3,2.0,2.0,2.027027,2.051282,0.0,0.025641,False,False
base,base_detail,54,county_develop,군개발,4,2.0,2.0,2.040541,2.065789,0.0,0.032895,False,False
base,base_detail,54,county_develop,군개발,5,2.0,2.0,2.027027,2.038462,0.0,0.019231,False,False
base,base_detail,54,county_develop,군개발,6,2.0,2.0,2.027027,2.065789,0.0,0.032895,False,False
base,base_detail,55,assignment,주명,1,2.0,2.0,1.982759,2.016667,0.0,0.008621,False,False
base,base_detail,55,assignment,주명,2,2.0,2.0,1.932203,2.0,0.0,0.033899,False,False
base,base_detail,55,assignment,주명,3,2.0,2.0,1.966102,1.967742,0.0,0.016949,False,False
base,base_detail,55,assignment,주명,4,2.0,2.0,1.949153,1.983607,0.0,0.025424,False,False
base,base_detail,55,assignment,주명,5,2.0,2.0,1.932203,1.967742,0.0,0.033899,False,False
base,base_detail,55,assignment,주명,6,2.0,2.0,1.949153,1.983607,0.0,0.025424,False,False
base,base_detail,56,relocation,이전,1,2.0,2.0,2.041667,2.064935,0.0,0.032468,False,False
base,base_detail,56,relocation,이전,2,2.0,2.0,2.013889,2.051282,0.0,0.025641,False,False
base,base_detail,56,relocation,이전,3,2.0,2.0,2.056338,2.051282,0.0,0.028169,False,False
base,base_detail,56,relocation,이전,4,2.0,2.0,2.041667,2.064935,0.0,0.032468,False,False
base,base_detail,56,relocation,이전,5,2.0,2.0,2.027778,2.051282,0.0,0.025641,False,False
base,base_detail,56,relocation,이전,6,2.0,2.0,2.027778,2.064935,0.0,0.032468,False,False
base,base_main,0,assessment,군평정,1,1.989796,1.990099,1.967391,1.989474,0.005102,0.016305,False,False
base,base_main,0,assessment,군평정,2,1.989796,1.990099,1.967391,1.989474,0.005102,0.016305,False,False
base,base_main,0,assessment,군평정,3,1.989796,1.990099,2.011111,2.010526,0.005102,0.005556,False,False
base,base_main,0,assessment,군평정,4,1.989796,1.990099,2.0,2.021053,0.005102,0.010527,False,False
base,base_main,0,assessment,군평정,5,1.989796,1.990099,2.0,2.010526,0.005102,0.005263,False,False
base,base_main,0,assessment,군평정,6,1.989796,1.990099,1.978261,2.0,0.005102,0.010869,False,False
base,base_main,1,appointment,임명,1,1.989796,2.0,1.977778,2.0,0.005102,0.011111,False,False
base,base_main,1,appointment,임명,2,1.989796,2.0,2.0,2.021053,0.005102,0.010527,False,False
base,base_main,1,appointment,임명,3,1.989796,2.0,2.011236,2.021053,0.005102,0.010527,False,False
base,base_main,1,appointment,임명,4,1.989796,2.0,1.977778,2.0,0.005102,0.011111,False,False
base,base_main,1,appointment,임명,5,1.989796,2.0,2.011364,2.021053,0.005102,0.010527,False,False
base,base_main,1,appointment,임명,6,1.989796,2.0,1.977778,2.0,0.005102,0.011111,False,False
base,base_main,2,military,군사,1,1.989796,2.0,2.071429,2.098901,0.005102,0.049451,False,False
base,base_main,2,military,군사,2,1.989796,2.0,2.069767,2.073684,0.005102,0.036842,False,False
base,base_main,2,military,군사,3,1.989796,2.0,2.056818,2.083333,0.005102,0.041667,False,False
base,base_main,2,military,군사,4,1.989796,2.0,2.057471,2.0625,0.005102,0.03125,False,False
base,base_main,2,military,군사,5,1.989796,2.0,2.081395,2.084211,0.005102,0.042105,False,False
base,base_main,2,military,군사,6,1.989796,2.0,2.057471,2.073684,0.005102,0.036842,False,False
base,base_main,3,domestic,내정,1,1.989796,1.990099,2.045977,2.063158,0.005102,0.031579,False,False
base,base_main,3,domestic,내정,2,1.989796,1.990099,2.034884,2.063158,0.005102,0.031579,False,False
base,base_main,3,domestic,내정,3,1.989796,1.990099,2.034884,2.063158,0.005102,0.031579,False,False
base,base_main,3,domestic,내정,4,1.989796,1.990099,2.046512,2.063158,0.005102,0.031579,False,False
base,base_main,3,domestic,내정,5,1.989796,1.990099,2.05814,2.063158,0.005102,0.031579,False,False
base,base_main,3,domestic,내정,6,1.989796,1.990099,2.046512,2.063158,0.005102,0.031579,False,False
base,base_main,4,diplomacy,외교,1,1.989796,1.990099,2.044444,2.063158,0.005102,0.031579,False,False
base,base_main,4,diplomacy,외교,2,1.989796,1.990099,2.022222,2.063158,0.005102,0.031579,False,False
base,base_main,4,diplomacy,외교,3,1.989796,1.990099,2.056818,2.063158,0.005102,0.031579,False,False
base,base_main,4,diplomacy,외교,4,1.989796,1.990099,2.033333,2.063158,0.005102,0.031579,False,False
base,base_main,4,diplomacy,외교,5,1.989796,1.990099,2.045455,2.063158,0.005102,0.031579,False,False
base,base_main,4,diplomacy,외교,6,1.989796,1.990099,2.055556,2.063158,0.005102,0.031579,False,False
pk,pk_detail,0,joint_battle,공투,1,2.0,2.0,2.051948,2.075,0.0,0.0375,False,False
pk,pk_detail,0,joint_battle,공투,2,2.0,2.0,2.025974,2.075,0.0,0.0375,False,False
pk,pk_detail,0,joint_battle,공투,3,2.0,2.0,2.065789,2.075,0.0,0.0375,False,False
pk,pk_detail,0,joint_battle,공투,4,2.0,2.0,2.064935,2.075,0.0,0.0375,False,False
pk,pk_detail,0,joint_battle,공투,5,2.0,2.0,2.065789,2.075,0.0,0.0375,False,False
pk,pk_detail,0,joint_battle,공투,6,2.0,2.0,2.025641,2.049383,0.0,0.024692,False,False
pk,pk_detail,1,reinforcement,증원,1,2.0,2.0,2.065789,2.075,0.0,0.0375,False,False
pk,pk_detail,1,reinforcement,증원,2,2.0,2.0,2.053333,2.075,0.0,0.0375,False,False
pk,pk_detail,1,reinforcement,증원,3,2.0,2.0,2.039474,2.075,0.0,0.0375,False,False
pk,pk_detail,1,reinforcement,증원,4,2.0,2.0,2.065789,2.02439,0.0,0.032895,False,False
pk,pk_detail,1,reinforcement,증원,5,2.0,2.0,2.012987,2.049383,0.0,0.024692,False,False
pk,pk_detail,1,reinforcement,증원,6,2.0,2.0,2.065789,2.049383,0.0,0.032895,False,False
pk,pk_detail,2,standby,대기,1,2.0,2.0,2.026667,2.0875,0.0,0.04375,False,False
pk,pk_detail,2,standby,대기,2,2.0,2.0,2.027027,2.075,0.0,0.0375,False,False
pk,pk_detail,2,standby,대기,3,2.0,2.0,2.040541,2.049383,0.0,0.024692,False,False
pk,pk_detail,2,standby,대기,4,2.0,2.0,2.026667,2.075,0.0,0.0375,False,False
pk,pk_detail,2,standby,대기,5,2.0,2.0,2.013514,2.075,0.0,0.0375,False,False
pk,pk_detail,2,standby,대기,6,2.0,2.0,2.0,2.075,0.0,0.0375,False,False
pk,pk_detail,3,siege_battle,공성전,1,2.0,2.0,2.041667,2.075,0.0,0.0375,False,False
pk,pk_detail,3,siege_battle,공성전,2,2.0,2.0,2.042254,2.075,0.0,0.0375,False,False
pk,pk_detail,3,siege_battle,공성전,3,2.0,2.0,2.042254,2.049383,0.0,0.024692,False,False
pk,pk_detail,3,siege_battle,공성전,4,2.0,2.0,2.041667,2.075,0.0,0.0375,False,False
pk,pk_detail,3,siege_battle,공성전,5,2.0,2.0,2.013889,2.075,0.0,0.0375,False,False
pk,pk_detail,3,siege_battle,공성전,6,2.0,2.0,2.041667,2.075,0.0,0.0375,False,False
pk,pk_detail,4,castle_role,성역할,1,2.0,2.0,2.012987,2.075,0.0,0.0375,False,False
pk,pk_detail,4,castle_role,성역할,2,2.0,2.0,2.026316,2.049383,0.0,0.024692,False,False
pk,pk_detail,4,castle_role,성역할,3,2.0,2.0,2.026316,2.075,0.0,0.0375,False,False
pk,pk_detail,4,castle_role,성역할,4,2.0,2.0,2.065789,2.049383,0.0,0.032895,False,False
pk,pk_detail,4,castle_role,성역할,5,2.0,2.0,2.053333,2.075,0.0,0.0375,False,False
pk,pk_detail,4,castle_role,성역할,6,2.0,2.0,2.065789,2.075,0.0,0.0375,False,False
pk,pk_detail,5,edit_castle_role,편집,1,2.0,2.0,2.025,2.037037,0.0,0.018519,False,False
pk,pk_detail,5,edit_castle_role,편집,2,2.0,2.0,2.064935,2.075,0.0,0.0375,False,False
pk,pk_detail,5,edit_castle_role,편집,3,2.0,2.0,2.038462,2.0875,0.0,0.04375,False,False
pk,pk_detail,5,edit_castle_role,편집,4,2.0,2.0,2.0375,2.049383,0.0,0.024692,False,False
pk,pk_detail,5,edit_castle_role,편집,5,2.0,2.0,2.014286,2.041096,0.0,0.020548,False,False
pk,pk_detail,5,edit_castle_role,편집,6,2.0,2.0,2.025,2.049383,0.0,0.024692,False,False
pk,pk_detail,6,clear_castle_role,해제,1,2.0,2.0,2.064935,2.075,0.0,0.0375,False,False
pk,pk_detail,6,clear_castle_role,해제,2,2.0,2.0,2.052632,2.075,0.0,0.0375,False,False
pk,pk_detail,6,clear_castle_role,해제,3,2.0,2.0,2.052632,2.075,0.0,0.0375,False,False
pk,pk_detail,6,clear_castle_role,해제,4,2.0,2.0,2.051948,2.075,0.0,0.0375,False,False
pk,pk_detail,6,clear_castle_role,해제,5,2.0,2.0,2.039474,2.049383,0.0,0.024692,False,False
pk,pk_detail,6,clear_castle_role,해제,6,2.0,2.0,2.065789,2.0875,0.0,0.04375,False,False
pk,pk_detail,7,supply_base,보급거점,1,2.0,2.0,2.052632,2.075,0.0,0.0375,False,False
pk,pk_detail,7,supply_base,보급거점,2,2.0,2.0,2.065789,2.049383,0.0,0.032895,False,False
pk,pk_detail,7,supply_base,보급거점,3,2.0,2.0,2.078947,2.075,0.0,0.039473,False,False
pk,pk_detail,7,supply_base,보급거점,4,2.0,2.0,2.052632,2.075,0.0,0.0375,False,False
pk,pk_detail,7,supply_base,보급거점,5,2.0,2.0,2.065789,2.0875,0.0,0.04375,False,False
pk,pk_detail,7,supply_base,보급거점,6,2.0,2.0,2.052632,2.075,0.0,0.0375,False,False
pk,pk_detail,8,clear_supply_base,해제,1,2.0,2.0,2.053333,2.075,0.0,0.0375,False,False
pk,pk_detail,8,clear_supply_base,해제,2,2.0,2.0,2.040541,2.0875,0.0,0.04375,False,False
pk,pk_detail,8,clear_supply_base,해제,3,2.0,2.0,2.054054,2.075,0.0,0.0375,False,False
pk,pk_detail,8,clear_supply_base,해제,4,2.0,2.0,2.0,2.075,0.0,0.0375,False,False
pk,pk_detail,8,clear_supply_base,해제,5,2.0,2.0,2.040541,2.075,0.0,0.0375,False,False
pk,pk_detail,8,clear_supply_base,해제,6,2.0,2.0,2.013158,2.049383,0.0,0.024692,False,False
pk,pk_detail,9,defense_base,방어거점,1,2.010526,2.0,2.038961,2.049383,0.005263,0.024692,False,False
pk,pk_detail,9,defense_base,방어거점,2,2.010526,2.0,2.039474,2.075,0.005263,0.0375,False,False
pk,pk_detail,9,defense_base,방어거점,3,2.010526,2.0,2.025974,2.049383,0.005263,0.024692,False,False
pk,pk_detail,9,defense_base,방어거점,4,2.010526,2.0,2.038961,2.075,0.005263,0.0375,False,False
pk,pk_detail,9,defense_base,방어거점,5,2.010526,2.0,2.025974,2.075,0.005263,0.0375,False,False
pk,pk_detail,9,defense_base,방어거점,6,2.010526,2.0,2.051948,2.049383,0.005263,0.025974,False,False
pk,pk_detail,10,clear_defense_base,해제,1,2.0,2.0,2.051948,2.075,0.0,0.0375,False,False
pk,pk_detail,10,clear_defense_base,해제,2,2.0,2.0,2.053333,2.049383,0.0,0.026666,False,False
pk,pk_detail,10,clear_defense_base,해제,3,2.0,2.0,2.039474,2.049383,0.0,0.024692,False,False
pk,pk_detail,10,clear_defense_base,해제,4,2.0,2.0,2.052632,2.0875,0.0,0.04375,False,False
pk,pk_detail,10,clear_defense_base,해제,5,2.0,2.0,2.053333,2.049383,0.0,0.026666,False,False
pk,pk_detail,10,clear_defense_base,해제,6,2.0,2.0,2.025641,2.075,0.0,0.0375,False,False
pk,pk_detail,11,edit_defense_base,편집,1,2.0,2.0,2.077922,2.0875,0.0,0.04375,False,False
pk,pk_detail,11,edit_defense_base,편집,2,2.0,2.0,2.039474,2.0875,0.0,0.04375,False,False
pk,pk_detail,11,edit_defense_base,편집,3,2.0,2.0,2.053333,2.075,0.0,0.0375,False,False
pk,pk_detail,11,edit_defense_base,편집,4,2.0,2.0,2.065789,2.075,0.0,0.0375,False,False
pk,pk_detail,11,edit_defense_base,편집,5,2.0,2.0,2.067568,2.075,0.0,0.0375,False,False
pk,pk_detail,11,edit_defense_base,편집,6,2.0,2.0,2.064935,2.0875,0.0,0.04375,False,False
pk,pk_main,0,wide_area,광역,1,2.0,1.97619,2.051282,2.05,0.011905,0.025641,False,False
pk,pk_main,0,wide_area,광역,2,2.0,1.97619,2.038961,2.05,0.011905,0.025,False,False
pk,pk_main,0,wide_area,광역,3,2.0,1.97619,2.038961,2.05,0.011905,0.025,False,False
pk,pk_main,0,wide_area,광역,4,2.0,1.97619,2.025316,2.05,0.011905,0.025,False,False
pk,pk_main,0,wide_area,광역,5,2.0,1.97619,2.025974,2.05,0.011905,0.025,False,False
pk,pk_main,0,wide_area,광역,6,2.0,1.97619,2.037975,2.05,0.011905,0.025,False,False
